time,lon,lat,depth_m,species
2016-05-26T00:00:00Z,-60.2173,47.3538,500.0,white_sharks_acoustic
2016-05-26T00:00:00Z,-60.2243,47.3591,500.0,white_sharks_acoustic
2016-05-26T00:00:00Z,-60.2106,47.3485,500.0,white_sharks_acoustic
2017-05-24T00:00:00Z,-60.0921,47.2593,100.0,white_sharks_acoustic
2017-05-24T00:00:00Z,-60.2173,47.3538,500.0,white_sharks_acoustic
2017-05-24T00:00:00Z,-60.2309,47.3644,500.0,white_sharks_acoustic
2017-05-24T00:00:00Z,-60.1893,47.333,500.0,white_sharks_acoustic
2017-05-24T00:00:00Z,-60.1128,47.2752,150.0,white_sharks_acoustic
2017-05-24T00:00:00Z,-60.2243,47.3591,500.0,white_sharks_acoustic
2017-05-24T00:00:00Z,-60.0853,47.2544,100.0,white_sharks_acoustic
2017-05-24T00:00:00Z,-60.134,47.2908,500.0,white_sharks_acoustic
2017-05-24T00:00:00Z,-60.0989,47.2645,130.0,white_sharks_acoustic
2017-05-24T00:00:00Z,-60.155,47.3064,500.0,white_sharks_acoustic
2017-05-24T00:00:00Z,-60.1405,47.2964,500.0,white_sharks_acoustic
2017-05-24T00:00:00Z,-60.1615,47.312,500.0,white_sharks_acoustic
2017-05-24T00:00:00Z,-60.2106,47.3485,500.0,white_sharks_acoustic
2017-05-24T00:00:00Z,-60.1827,47.3277,500.0,white_sharks_acoustic
2017-05-24T00:00:00Z,-60.1685,47.3172,500.0,white_sharks_acoustic
2017-05-24T00:00:00Z,-60.1059,47.2699,150.0,white_sharks_acoustic
2017-05-24T00:00:00Z,-60.1266,47.2858,500.0,white_sharks_acoustic
2017-05-24T00:00:00Z,-60.1965,47.338,500.0,white_sharks_acoustic
2017-05-24T00:00:00Z,-60.2035,47.3433,500.0,white_sharks_acoustic
2017-05-24T00:00:00Z,-60.1482,47.3015,500.0,white_sharks_acoustic
2017-05-24T00:00:00Z,-60.1195,47.2805,165.0,white_sharks_acoustic
2017-05-24T00:00:00Z,-60.1757,47.3223,500.0,white_sharks_acoustic
2017-06-16T00:00:00Z,-59.5861,47.487,500.0,white_sharks_acoustic
2017-06-16T00:00:00Z,-59.6119,47.4745,500.0,white_sharks_acoustic
2017-06-16T00:00:00Z,-59.629,47.4662,500.0,white_sharks_acoustic
2017-06-16T00:00:00Z,-59.5943,47.4828,500.0,white_sharks_acoustic
2017-06-16T00:00:00Z,-59.6724,47.4453,500.0,white_sharks_acoustic
2017-06-16T00:00:00Z,-59.6637,47.4494,500.0,white_sharks_acoustic
2017-06-16T00:00:00Z,-59.681,47.4412,500.0,white_sharks_acoustic
2017-06-16T00:00:00Z,-59.6463,47.4577,500.0,white_sharks_acoustic
2017-06-16T00:00:00Z,-59.5861,47.487,500.0,white_sharks_acoustic
2017-06-16T00:00:00Z,-59.6378,47.4622,500.0,white_sharks_acoustic
2017-06-16T00:00:00Z,-59.6724,47.4453,500.0,white_sharks_acoustic
2017-06-16T00:00:00Z,-59.6637,47.4494,500.0,white_sharks_acoustic
2017-06-16T00:00:00Z,-59.655,47.4537,500.0,white_sharks_acoustic
2017-06-16T00:00:00Z,-59.655,47.4537,500.0,white_sharks_acoustic
2017-06-16T00:00:00Z,-59.6984,47.4329,500.0,white_sharks_acoustic
2017-06-16T00:00:00Z,-59.5943,47.4828,500.0,white_sharks_acoustic
2017-06-16T00:00:00Z,-59.6378,47.4622,500.0,white_sharks_acoustic
2017-06-16T00:00:00Z,-59.6898,47.437,500.0,white_sharks_acoustic
2017-06-16T00:00:00Z,-59.5771,47.4911,500.0,white_sharks_acoustic
2017-06-16T00:00:00Z,-59.603,47.4788,500.0,white_sharks_acoustic
2017-06-16T00:00:00Z,-59.6463,47.4577,500.0,white_sharks_acoustic
2017-06-16T00:00:00Z,-59.681,47.4412,500.0,white_sharks_acoustic
2017-06-16T00:00:00Z,-59.603,47.4788,500.0,white_sharks_acoustic
2017-06-16T00:00:00Z,-59.629,47.4662,500.0,white_sharks_acoustic
2017-06-16T00:00:00Z,-59.5771,47.4911,500.0,white_sharks_acoustic
2017-06-16T00:00:00Z,-59.6204,47.4703,500.0,white_sharks_acoustic
2017-06-16T00:00:00Z,-59.6898,47.437,500.0,white_sharks_acoustic
2017-06-16T00:00:00Z,-59.6119,47.4745,500.0,white_sharks_acoustic
2017-06-16T00:00:00Z,-59.6984,47.4329,500.0,white_sharks_acoustic
2017-06-16T00:00:00Z,-59.6204,47.4703,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.4904,47.5332,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.4815,47.5374,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.4467,47.5542,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.4553,47.55,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.8109,47.3784,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.7417,47.4118,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.5509,47.5038,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.7243,47.4202,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.828,47.37,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.4037,47.5752,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.3425,47.6043,161.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.5602,47.4995,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.7763,47.3951,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.7505,47.4077,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.4204,47.5668,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.3425,47.6043,161.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.5252,47.5164,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.3515,47.6003,238.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.7676,47.3991,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.5336,47.5122,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.3686,47.5919,245.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.5509,47.5038,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.4643,47.5457,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.7331,47.4159,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.4037,47.5752,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.7938,47.3868,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.828,47.37,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.5162,47.5206,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.36,47.596,245.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.4991,47.5289,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.36,47.596,245.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.8109,47.3784,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.4643,47.5457,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.438,47.5582,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.438,47.5582,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.7592,47.4034,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.3515,47.6003,238.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.5424,47.5079,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.3774,47.5877,274.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.5424,47.5079,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.3256,47.6129,55.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.5079,47.5246,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.7331,47.4159,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.4467,47.5542,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.7417,47.4118,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.7592,47.4034,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.8023,47.3825,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.3165,47.61721,37.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.5162,47.5206,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.8023,47.3825,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.4295,47.5625,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.3339,47.6086,126.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.4295,47.5625,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.3946,47.5793,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.7763,47.3951,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.7851,47.3909,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.4204,47.5668,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.7159,47.4243,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.7676,47.3991,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.4728,47.5416,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.3256,47.6129,55.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.3339,47.6086,126.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.7938,47.3868,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.5079,47.5246,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.3686,47.5919,245.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.3858,47.5836,274.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.4991,47.5289,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.5252,47.5164,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.5686,47.4955,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.7159,47.4243,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.5602,47.4995,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.3946,47.5793,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.7072,47.4287,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.4815,47.5374,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.4553,47.55,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.5336,47.5122,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.3165,47.61721,37.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.5686,47.4955,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.7851,47.3909,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.7505,47.4077,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.7243,47.4202,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.3858,47.5836,274.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.4728,47.5416,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.8197,47.3741,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.3774,47.5877,274.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.8197,47.3741,500.0,white_sharks_acoustic
2017-06-27T00:00:00Z,-59.4904,47.5332,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-60.0009,47.2863,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-60.0442,47.2654,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-60.0442,47.2654,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.9838,47.2947,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.854,47.3574,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-60.0009,47.2863,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.8628,47.3534,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.9058,47.3323,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.8798,47.3448,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.9231,47.3238,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-60.0615,47.2571,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.8454,47.3617,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.8798,47.3448,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-60.0873,47.2445,119.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.9838,47.2947,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-60.0097,47.2821,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.9491,47.3116,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.9318,47.3198,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.9143,47.3282,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-60.0267,47.2737,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.9577,47.3073,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.8712,47.3492,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.9231,47.3238,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.8973,47.3364,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-60.0526,47.2613,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.9924,47.2905,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.9749,47.2989,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.8366,47.3658,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.9143,47.3282,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.9491,47.3116,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.9662,47.3031,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.9749,47.2989,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.8973,47.3364,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-60.0526,47.2613,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-60.0873,47.2445,119.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.9577,47.3073,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.854,47.3574,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-60.0782,47.2487,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-60.0097,47.2821,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.8628,47.3534,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-60.0615,47.2571,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.8888,47.3408,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.8366,47.3658,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.9058,47.3323,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-60.0782,47.2487,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.9924,47.2905,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-60.0181,47.2781,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.8888,47.3408,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.8454,47.3617,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.9318,47.3198,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.8712,47.3492,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-60.0267,47.2737,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-59.9662,47.3031,500.0,white_sharks_acoustic
2017-07-13T00:00:00Z,-60.0181,47.2781,500.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-60.16544,47.18014,34.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-60.16544,47.18014,34.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-60.0954,47.2404,123.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-60.1046,47.2362,93.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-60.21686,47.1457,187.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-60.18013,47.1703,183.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-60.20217,47.15554,203.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-60.2242,47.14077,192.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-60.20951,47.15062,198.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-60.17279,47.17522,100.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-60.23155,47.13585,185.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-60.23889,47.13093,183.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-60.19482,47.16046,196.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-60.18748,47.16538,187.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-60.21686,47.1457,187.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-60.18013,47.1703,183.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-60.18748,47.16538,187.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-60.0954,47.2404,123.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-59.9402,47.3157,500.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-60.23889,47.13093,183.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-60.1216,47.2279,33.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-60.20951,47.15062,198.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-60.23155,47.13585,185.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-60.1216,47.2279,33.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-60.19482,47.16046,196.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-60.2242,47.14077,192.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-59.9402,47.3157,500.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-60.17279,47.17522,100.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-60.1313,47.2187,46.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-60.1046,47.2362,93.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-60.1313,47.2187,46.0,white_sharks_acoustic
2017-07-26T00:00:00Z,-60.20217,47.15554,203.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.28296,47.10141,170.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.34907,47.05712,154.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.26093,47.11617,179.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.35641,47.0522,154.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.305,47.08664,170.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.35641,47.0522,154.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.31234,47.08172,160.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.31969,47.0768,162.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.3711,47.04235,86.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.25358,47.12109,177.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.26093,47.11617,179.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.32703,47.07188,165.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.33438,47.06696,162.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.27562,47.10633,176.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.31234,47.08172,160.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.24624,47.12601,181.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.34907,47.05712,154.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.38579,47.03251,18.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.3711,47.04235,86.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.37845,47.03743,44.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.33438,47.06696,162.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.31969,47.0768,162.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.36376,47.04728,154.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.305,47.08664,170.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.29765,47.09156,162.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.26827,47.11125,177.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.27562,47.10633,176.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.37845,47.03743,44.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.24624,47.12601,181.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.38579,47.03251,18.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.26827,47.11125,177.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.29765,47.09156,162.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.32703,47.07188,165.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.29031,47.09649,166.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.29031,47.09649,166.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.28296,47.10141,170.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.36376,47.04728,154.0,white_sharks_acoustic
2017-10-17T00:00:00Z,-60.25358,47.12109,177.0,white_sharks_acoustic
2019-05-17T00:00:00Z,-59.7072,47.4287,500.0,white_sharks_acoustic
2019-05-17T00:00:00Z,-60.0267,47.2737,500.0,white_sharks_acoustic
2019-05-17T00:00:00Z,-59.9402,47.3157,500.0,white_sharks_acoustic
2019-05-17T00:00:00Z,-60.1129,47.2319,37.0,white_sharks_acoustic
2019-05-17T00:00:00Z,-59.7072,47.4287,500.0,white_sharks_acoustic
2019-05-17T00:00:00Z,-59.9402,47.3157,500.0,white_sharks_acoustic
2019-05-17T00:00:00Z,-60.0267,47.2737,500.0,white_sharks_acoustic
2019-05-17T00:00:00Z,-60.0097,47.2821,500.0,white_sharks_acoustic
2019-05-17T00:00:00Z,-60.1129,47.2319,37.0,white_sharks_acoustic
2019-05-17T00:00:00Z,-60.0097,47.2821,500.0,white_sharks_acoustic
2019-05-18T00:00:00Z,-60.26827,47.11125,177.0,white_sharks_acoustic
2020-05-01T00:00:00Z,-60.26827,47.11125,177.0,white_sharks_acoustic
2020-05-01T00:00:00Z,-60.19482,47.16046,196.0,white_sharks_acoustic
2020-05-01T00:00:00Z,-60.25358,47.12109,177.0,white_sharks_acoustic
2020-05-01T00:00:00Z,-60.26093,47.11617,179.0,white_sharks_acoustic
2020-05-01T00:00:00Z,-60.20951,47.15062,198.0,white_sharks_acoustic
2020-05-01T00:00:00Z,-60.19482,47.16046,196.0,white_sharks_acoustic
2020-05-01T00:00:00Z,-60.20217,47.15554,203.0,white_sharks_acoustic
2020-05-01T00:00:00Z,-60.2242,47.14077,192.0,white_sharks_acoustic
2020-05-01T00:00:00Z,-60.27562,47.10633,176.0,white_sharks_acoustic
2020-05-01T00:00:00Z,-60.18748,47.16538,187.0,white_sharks_acoustic
